14204 0.32 -0.10 1.95 1.98 0.33 -0.37 -0.27 0.39 0.62 0.46
14249 -0.29 -0.31 0.88 0.99 0.43 0.20 -0.14 0.18 0.34 0.25
14266 -0.40 -0.44 2.15 2.23 0.59 -0.17 0.27 -0.06 0.35 0.32
14295 -0.47 -0.14 0.81 0.96 0.49 -0.09 0.68 0.82 1.08 0.69
14296 0.29 -0.43 0.67 0.86 0.52 0.39 0.29 0.14 0.52 0.48
14297 0.42 0.24 1.73 1.80 0.48 0.71 0.19 3.37 3.46 0.74
14309 0.28 0.30 0.45 0.62 0.41 0.38 -0.04 0.79 0.89 0.39
14344 -0.20 0.21 0.78 0.84 0.28 -0.48 0.21 0.29 0.61 0.52
14341 -0.46 0.20 1.09 1.21 0.50 0.48 0.14 1.42 1.51 0.50
14328 -0.26 0.19 0.90 0.97 0.32 0.02 -0.37 0.70 0.80 0.37
14354 -0.19 -0.50 2.08 2.15 0.54 -0.40 0.40 0.99 1.15 0.57
14378 0.02 0.13 0.87 0.89 0.13 0.30 -0.73 4.83 4.90 0.79
14377 -0.36 -0.01 0.54 0.67 0.36 0.54 0.10 1.73 1.82 0.55
14312 -0.04 0.31 1.96 1.99 0.31 0.06 0.46 1.73 1.79 0.47
14385 -0.09 0.13 0.62 0.66 0.16 -0.11 -0.40 1.08 1.16 0.42
14406 -0.21 0.23 0.67 0.75 0.31 -0.60 0.07 0.10 0.63 0.61
14375 -0.50 -0.05 1.97 2.03 0.50 0.43 0.31 1.14 1.27 0.53
14431 0.11 -0.24 0.28 0.41 0.26 0.57 0.10 0.69 0.91 0.58
14459 0.02 -0.52 0.93 1.08 0.52 0.10 0.60 0.55 0.83 0.61
14453 0.26 -0.05 1.25 1.29 0.26 -0.40 0.10 0.97 1.06 0.41
14463 -0.31 -0.09 0.67 0.76 0.32 0.12 0.49 1.08 1.20 0.51
14491 0.19 -0.49 1.59 1.68 0.53 0.21 -0.60 0.85 1.08 0.64
14544 0.16 0.28 1.20 1.25 0.32 -0.18 -0.14 0.06 0.28 0.23
14553 -0.28 0.08 1.32 1.36 0.30 0.53 0.81 2.20 2.41 0.97
14600 0.11 -0.30 2.46 2.49 0.32 0.09 -0.50 0.27 0.59 0.51
14594 0.23 -0.61 0.37 0.76 0.66 -0.37 -0.06 0.49 0.63 0.37
14578 0.01 -0.14 0.95 0.97 0.14 -0.58 0.21 1.45 1.58 0.61
14615 -0.25 0.37 3.30 3.33 0.45 -0.55 -0.24 1.07 1.23 0.60
14636 -0.09 0.08 0.73 0.76 0.12 0.05 0.50 1.40 1.49 0.50
14704 0.10 -0.25 0.23 0.38 0.27 0.15 0.24 0.23 0.39 0.28
14734 -0.44 -0.11 0.96 1.07 0.45 1.18 -0.28 3.61 3.81 1.21
14726 0.48 0.68 0.86 1.21 0.83 0.38 0.13 0.47 0.63 0.40
14764 -0.23 -0.55 2.03 2.12 0.60 0.11 0.56 0.38 0.70 0.57
14782 -0.52 -0.21 1.08 1.22 0.56 0.71 0.74 4.09 4.22 1.02
14790 0.33 0.16 0.33 0.51 0.36 -0.41 -0.08 0.31 0.54 0.42
14746 -0.21 -0.12 1.44 1.47 0.24 -0.12 -0.54 2.64 2.70 0.55
14833 -0.29 -0.32 4.23 4.25 0.43 -0.30 0.20 0.40 0.56 0.36
14832 0.39 -0.21 0.94 1.04 0.44 0.06 0.31 0.48 0.60 0.32
14850 -0.36 -0.20 1.22 1.29 0.41 -0.17 0.36 0.00 0.42 0.40
14854 0.48 0.33 2.96 3.02 0.58 -0.15 0.43 0.61 0.77 0.45
14837 -0.03 0.32 1.50 1.54 0.32 0.28 -0.27 0.69 0.81 0.39
14857 -0.05 0.56 2.44 2.51 0.57 -0.33 -0.83 2.62 2.77 0.89
14868 -0.31 -0.16 1.56 1.61 0.35 -0.15 -0.25 0.03 0.33 0.29
14890 0.26 0.49 3.87 3.92 0.55 0.44 0.09 0.36 0.60 0.45
14905 0.47 -0.13 2.10 2.16 0.48 -0.30 0.41 1.43 1.53 0.51
14947 0.26 -0.16 0.68 0.76 0.31 0.11 0.29 0.07 0.35 0.31
15024 -0.17 -0.13 0.04 0.26 0.21 -0.28 -0.48 0.51 0.77 0.56
15036 -0.36 -0.46 3.06 3.11 0.58 -0.05 -0.35 0.59 0.71 0.36
15075 0.09 0.55 0.87 1.04 0.56 -0.27 -0.19 0.14 0.39 0.33
15098 -0.10 0.56 5.95 5.98 0.57 0.22 -0.28 0.17 0.42 0.35
15149 0.07 0.26 0.82 0.88 0.27 -0.20 0.18 0.15 0.34 0.27
15133 0.71 -0.04 1.41 1.59 0.71 -0.01 0.37 0.99 1.06 0.37
15160 0.18 -0.23 0.15 0.35 0.29 -0.26 0.85 2.86 2.99 0.88
15166 -0.12 0.84 1.41 1.65 0.85 -0.38 -0.65 1.67 1.84 0.76
15192 -0.12 -0.17 0.59 0.64 0.21 -0.30 0.44 0.43 0.70 0.54
15206 -0.13 0.24 1.81 1.84 0.28 -0.31 0.43 0.21 0.58 0.52
15212 -0.19 0.39 1.47 1.54 0.43 -0.10 -0.34 1.25 1.30 0.36
15204 0.05 -0.24 0.80 0.85 0.25 -0.14 -0.46 1.00 1.12 0.49
15241 -0.16 0.48 1.82 1.89 0.51 0.49 0.17 0.64 0.84 0.52
15292 0.23 0.05 0.11 0.30 0.24 -0.56 -0.01 1.74 1.83 0.56
15307 -0.28 0.15 0.19 0.39 0.32 -0.29 -0.40 0.47 0.70 0.49
15326 -0.49 -0.07 0.30 0.59 0.49 0.22 0.29 0.40 0.56 0.37
15304 0.03 0.49 2.63 2.68 0.49 -0.03 0.31 0.50 0.60 0.31
15390 -0.25 -0.00 0.55 0.62 0.25 0.08 0.26 0.10 0.32 0.27
15394 0.28 0.16 0.16 0.39 0.32 -0.36 0.04 0.85 0.93 0.36
15432 -0.11 0.27 1.88 1.91 0.29 -1.02 -1.02 5.51 5.70 1.45
15446 -0.43 0.65 2.53 2.65 0.78 0.30 -0.57 0.66 0.94 0.64
15443 0.41 -0.35 0.57 0.80 0.54 -0.34 -0.23 0.46 0.64 0.41
15511 0.51 0.27 1.47 1.58 0.57 0.63 0.23 2.05 2.16 0.67
15559 -0.22 0.07 1.32 1.35 0.23 0.14 0.51 0.64 0.84 0.53
15591 -0.22 -0.12 0.57 0.64 0.25 0.42 -0.54 0.38 0.79 0.68
15627 0.40 -0.34 1.32 1.42 0.52 -0.33 -0.23 0.41 0.59 0.40
15661 -0.61 -0.27 2.07 2.18 0.67 0.35 0.70 1.65 1.83 0.78
15668 -0.15 0.00 0.58 0.61 0.15 -0.27 -0.24 0.44 0.59 0.36
15722 0.15 0.46 0.38 0.63 0.48 0.29 0.18 0.16 0.41 0.35
15730 0.45 -0.37 0.22 0.64 0.58 0.41 0.52 0.92 1.15 0.67
15812 -0.14 -0.14 1.00 1.03 0.20 -0.35 -0.49 0.89 1.09 0.60
15818 -0.42 0.02 0.55 0.71 0.42 0.43 0.12 0.55 0.73 0.45
15845 -0.23 -0.01 0.56 0.62 0.23 -0.09 0.20 0.08 0.27 0.22
15872 0.14 -0.40 0.24 0.50 0.42 -0.56 0.17 0.83 1.02 0.58
15858 0.20 0.24 1.52 1.56 0.31 0.31 0.02 0.26 0.43 0.31
15902 -0.13 0.12 1.07 1.10 0.18 0.67 -0.03 3.11 3.18 0.67
15929 -0.03 0.43 4.13 4.16 0.43 0.31 -0.29 1.15 1.23 0.42
15952 0.09 -0.43 0.33 0.57 0.44 0.81 -0.04 0.60 1.02 0.81
16007 -0.34 -0.22 0.94 1.04 0.41 -0.23 -0.18 0.25 0.41 0.29
15984 0.27 -0.39 4.60 4.63 0.48 -0.21 0.38 0.43 0.63 0.44
16009 0.11 0.82 1.98 2.15 0.83 -0.37 -0.56 0.78 1.04 0.67
15997 0.14 -0.13 1.29 1.31 0.19 0.37 0.31 1.31 1.40 0.48
16055 -0.06 -0.41 0.65 0.78 0.41 0.60 -0.03 0.39 0.73 0.60
16056 -0.50 0.36 2.15 2.25 0.62 -0.31 0.35 0.48 0.68 0.47
16074 0.01 0.24 0.56 0.62 0.24 -0.59 -0.14 1.86 1.96 0.60
16086 0.24 0.75 3.11 3.21 0.78 0.20 0.20 0.64 0.71 0.28
16161 0.16 -0.64 2.69 2.77 0.66 -0.30 -0.43 0.37 0.66 0.52
16141 0.07 -0.38 0.85 0.95 0.39 0.33 0.15 0.45 0.60 0.36
16198 -0.17 -0.13 0.20 0.32 0.21 -0.61 0.72 1.80 2.03 0.94
16190 0.21 0.49 0.81 0.98 0.53 -0.09 -0.56 0.24 0.63 0.57
16173 -0.46 0.18 1.14 1.25 0.49 0.09 -0.24 0.00 0.29 0.26
16296 -0.23 0.18 0.30 0.44 0.29 0.31 -0.41 1.10 1.22 0.52
16314 0.37 0.21 0.50 0.67 0.42 0.37 0.22 0.05 0.45 0.43
16306 -0.19 0.94 2.34 2.53 0.96 0.35 0.30 0.86 0.99 0.46
16344 0.39 -0.09 0.77 0.88 0.40 -0.01 0.34 0.21 0.42 0.34
16313 -0.33 0.30 1.61 1.67 0.45 -0.24 -0.50 1.02 1.17 0.56
16365 -0.31 -0.25 0.51 0.66 0.40 0.82 0.06 1.18 1.45 0.82
16372 -0.28 0.36 3.26 3.30 0.45 0.61 0.15 0.94 1.14 0.63
16456 -0.52 0.19 1.62 1.72 0.55 0.17 -0.13 -0.01 0.26 0.21
16427 -0.08 0.09 1.01 1.03 0.12 0.05 -0.42 0.59 0.74 0.42
16472 -0.28 -0.18 1.95 1.98 0.33 -0.77 -0.40 1.02 1.35 0.86
16458 0.05 -0.84 2.30 2.46 0.84 -0.53 -0.29 1.22 1.37 0.60
16465 0.82 1.14 5.90 6.07 1.40 -0.37 -0.27 1.23 1.32 0.46
16476 0.27 0.20 0.23 0.43 0.33 -0.21 0.31 0.71 0.82 0.38
16487 0.27 -0.84 3.58 3.69 0.89 -0.03 -0.55 1.02 1.17 0.56
16467 0.01 0.22 1.41 1.43 0.22 -0.42 0.16 1.22 1.31 0.45
16506 0.10 -0.04 0.82 0.84 0.11 1.04 0.04 2.02 2.28 1.04
16544 -0.27 0.08 2.59 2.61 0.28 0.64 0.04 3.84 3.90 0.64
16477 -0.24 -0.23 0.38 0.53 0.34 -0.27 0.28 0.37 0.55 0.39
16502 0.10 -0.25 1.21 1.25 0.27 0.30 0.08 0.38 0.51 0.31
16563 0.30 0.29 1.90 1.95 0.42 0.03 0.27 0.30 0.43 0.27
16498 0.31 0.15 0.71 0.80 0.34 -0.25 0.24 0.70 0.79 0.34
16593 -0.01 -0.10 0.46 0.49 0.10 -0.74 -0.13 0.96 1.23 0.75
16661 1.11 -0.16 2.70 2.93 1.13 0.32 -0.46 1.88 1.97 0.56
16707 0.29 -0.03 0.48 0.58 0.29 0.35 -0.10 0.30 0.49 0.36
16743 0.03 -0.21 0.13 0.29 0.21 -0.42 0.34 1.00 1.15 0.54
16765 0.20 -0.48 0.45 0.70 0.52 0.68 -0.54 1.29 1.56 0.87
16754 0.33 -0.02 2.15 2.18 0.33 0.55 -0.22 1.40 1.52 0.59
16766 0.13 -0.83 -0.45 0.96 0.84 0.26 -0.41 1.33 1.42 0.49
16799 -0.28 -0.05 0.29 0.44 0.29 -0.05 0.42 0.60 0.75 0.43
16849 -0.11 -0.03 1.01 1.02 0.12 -0.53 0.31 1.20 1.35 0.61
16822 0.28 -0.07 1.07 1.12 0.29 -0.28 0.39 1.23 1.33 0.48
16864 -0.02 -0.34 1.32 1.37 0.34 0.63 0.10 2.01 2.12 0.64
16933 -0.07 -0.47 1.67 1.74 0.47 -0.42 0.40 1.15 1.30 0.58
16967 -0.26 -0.17 0.16 0.38 0.32 -0.47 -0.14 1.29 1.39 0.49
16947 -0.67 -0.35 1.26 1.47 0.76 -0.48 -0.16 1.52 1.61 0.51
17005 0.05 -0.49 1.53 1.61 0.49 -0.44 0.29 0.76 0.94 0.53
17003 -0.05 -0.60 1.14 1.30 0.60 -0.22 0.10 0.09 0.30 0.24
17062 -0.32 0.51 1.84 1.94 0.60 0.29 0.59 0.56 0.88 0.66
17084 0.45 -1.24 4.99 5.16 1.32 0.02 0.41 1.19 1.26 0.41
17047 -0.12 0.24 2.44 2.46 0.27 0.12 0.35 0.49 0.62 0.37
17124 -0.60 0.12 1.31 1.46 0.61 -0.26 -0.52 0.77 0.97 0.58
17163 -0.61 -0.05 1.32 1.46 0.61 -0.73 -0.48 0.30 0.93 0.87
17185 -0.10 0.27 2.12 2.14 0.29 0.46 -0.30 0.61 0.83 0.55
17144 0.23 -0.10 1.19 1.22 0.25 -0.11 -0.40 0.52 0.68 0.41
17178 -0.42 -0.26 3.44 3.48 0.49 0.27 -0.30 1.17 1.25 0.40
17204 0.32 0.26 1.20 1.28 0.41 -0.12 -0.37 0.28 0.50 0.39
17206 0.11 -0.48 1.18 1.28 0.49 0.11 -0.58 0.66 0.89 0.59
17229 -0.73 0.66 1.11 1.49 0.98 0.05 0.31 0.37 0.50 0.31
17218 0.14 -0.90 1.41 1.68 0.91 0.06 -0.40 0.40 0.59 0.40
17258 0.29 0.43 3.81 3.85 0.52 -0.43 -0.65 0.97 1.26 0.78
17246 -0.27 -0.02 0.57 0.65 0.28 0.04 0.80 1.19 1.44 0.80
17316 -0.06 0.40 1.14 1.22 0.40 0.05 -0.61 0.79 1.01 0.61
17300 -0.46 -0.40 4.94 4.98 0.61 -0.28 0.46 1.29 1.40 0.54
17333 0.17 0.34 2.74 2.77 0.38 -0.32 0.09 0.10 0.38 0.34
17303 0.24 -0.22 1.35 1.40 0.32 -0.04 0.56 2.05 2.13 0.56
17348 0.42 0.19 2.11 2.16 0.46 -0.13 0.37 0.52 0.67 0.39
17386 -0.20 0.06 1.02 1.05 0.21 1.09 -0.58 3.74 3.94 1.24
17380 0.55 -0.29 2.51 2.59 0.62 -0.09 -0.22 0.13 0.30 0.23
17436 0.03 0.15 1.11 1.13 0.16 0.88 0.07 1.80 2.00 0.88
17487 0.08 0.30 0.08 0.35 0.31 -0.70 0.07 2.03 2.16 0.71
17514 -0.05 0.31 1.29 1.34 0.32 -0.24 -0.21 0.32 0.47 0.32
17511 0.09 0.41 1.57 1.63 0.42 0.70 0.49 1.54 1.76 0.85
17516 -0.21 -0.25 2.02 2.05 0.32 -0.02 -0.37 0.59 0.72 0.37
17547 0.11 -0.55 2.71 2.77 0.56 -0.08 -0.25 0.19 0.35 0.26
17558 0.31 -0.02 1.90 1.93 0.31 0.03 -0.76 0.30 0.83 0.77
17584 0.31 -0.04 0.75 0.83 0.32 -0.06 -0.59 1.84 1.94 0.60
17645 0.55 0.22 2.12 2.20 0.59 -0.74 -0.01 4.69 4.75 0.74
17744 -0.13 -0.29 2.26 2.29 0.32 0.23 -0.16 0.19 0.36 0.28
17769 -0.82 -0.07 3.57 3.66 0.82 0.12 -0.43 0.74 0.88 0.45
17806 -0.35 0.31 1.41 1.49 0.47 -0.04 0.46 0.73 0.88 0.46
17814 -0.46 -0.45 4.37 4.42 0.65 0.01 0.29 0.22 0.38 0.29
17832 0.25 0.81 2.65 2.79 0.85 0.12 0.17 0.15 0.29 0.21
17882 -0.24 0.05 0.50 0.57 0.24 -0.35 -0.16 0.38 0.56 0.38
17865 -0.28 -0.08 1.28 1.32 0.29 0.32 -0.50 2.95 3.02 0.59
17907 -0.15 0.36 0.32 0.52 0.39 -0.04 0.35 0.57 0.69 0.35
17921 0.10 0.10 1.17 1.18 0.14 -0.23 -0.14 0.11 0.32 0.27
17987 -0.24 -0.11 1.13 1.17 0.26 -0.27 0.05 0.03 0.31 0.27
18069 0.20 -0.27 0.57 0.68 0.34 0.19 0.13 0.02 0.27 0.22
18081 -0.03 -0.15 0.60 0.63 0.15 0.12 -0.34 0.57 0.69 0.36
18096 -0.27 -0.39 0.26 0.56 0.47 0.35 -0.22 0.54 0.69 0.41
18105 -0.38 -0.22 3.36 3.39 0.44 -0.31 0.25 0.26 0.50 0.40
18119 0.34 -0.17 0.50 0.64 0.38 0.15 0.73 3.12 3.21 0.75
18124 -0.27 -0.33 0.32 0.55 0.43 -0.11 0.27 0.22 0.39 0.29
18138 0.36 0.29 0.34 0.59 0.46 -0.27 0.40 1.78 1.85 0.48
18121 -0.09 -0.22 0.20 0.34 0.24 0.32 -0.15 0.53 0.65 0.35
18143 0.14 -0.60 0.34 0.72 0.62 -0.58 0.01 1.63 1.73 0.58
18142 -0.28 -0.32 1.49 1.56 0.43 0.29 0.78 3.68 3.78 0.83
18226 -0.32 0.01 0.74 0.82 0.32 -0.37 -0.18 0.70 0.83 0.41
18225 -0.29 -0.00 0.22 0.39 0.29 0.30 0.13 -0.05 0.36 0.32
18248 0.16 0.12 1.52 1.54 0.20 0.02 -0.39 0.00 0.41 0.39
18295 -0.09 0.17 0.12 0.27 0.19 -0.34 0.40 1.02 1.15 0.52
18311 0.10 0.23 0.94 0.98 0.25 0.26 -0.17 0.11 0.36 0.31
18313 0.27 -0.21 0.77 0.85 0.34 -0.41 0.19 0.98 1.09 0.45
18329 0.33 0.04 0.93 1.00 0.33 -0.17 0.23 0.03 0.32 0.28
18370 -1.16 0.78 3.17 3.47 1.40 0.34 0.18 0.92 1.01 0.39
18390 0.33 -0.36 0.28 0.58 0.49 0.13 0.43 0.80 0.92 0.45
18408 -0.01 -0.20 0.55 0.60 0.20 -0.16 0.41 0.72 0.86 0.44
18499 0.08 -0.52 4.72 4.75 0.52 -0.23 0.12 0.29 0.41 0.26
18493 0.17 0.44 2.51 2.56 0.47 -0.47 -0.17 0.39 0.65 0.50
18544 -0.13 0.10 0.62 0.66 0.16 -0.28 -0.51 2.11 2.20 0.58
18578 -0.28 -0.15 1.42 1.46 0.32 -0.50 -0.16 1.16 1.28 0.53
18584 0.39 0.28 3.39 3.43 0.48 0.07 -1.00 1.84 2.10 1.01
18583 -0.80 -0.21 1.16 1.43 0.83 -0.47 0.20 1.70 1.78 0.51
18594 0.14 0.01 0.80 0.83 0.14 0.42 -0.23 0.35 0.61 0.48
18605 0.26 -0.15 1.84 1.86 0.30 0.34 -0.29 1.58 1.64 0.44
18603 -0.03 -0.30 0.64 0.72 0.30 -0.09 -0.44 1.27 1.36 0.45
18633 0.77 0.08 1.72 1.90 0.78 -0.12 0.26 0.09 0.33 0.29
18648 0.11 -0.17 0.83 0.87 0.20 0.28 0.08 0.30 0.44 0.29
18671 0.15 0.08 1.52 1.54 0.17 -0.01 0.26 -0.19 0.36 0.26
18691 -0.11 -0.12 1.20 1.21 0.16 0.16 0.30 0.63 0.73 0.34
18722 -0.13 0.44 0.54 0.72 0.45 0.44 0.28 0.10 0.55 0.53
18742 0.19 0.12 0.89 0.93 0.22 -0.16 -0.21 0.08 0.31 0.26
18744 0.12 0.16 1.14 1.17 0.20 0.31 -0.60 2.91 2.99 0.68
18789 -0.11 0.40 1.01 1.10 0.42 -0.44 -0.05 0.88 1.00 0.44
18787 -0.31 -0.23 1.62 1.67 0.39 0.24 0.04 0.09 0.29 0.24
18864 0.56 -0.26 1.19 1.34 0.62 0.07 -0.31 -0.01 0.35 0.32
18870 0.07 0.16 0.88 0.91 0.18 1.33 0.30 5.14 5.32 1.37
18889 -0.49 0.53 3.58 3.66 0.72 -0.21 -0.25 0.51 0.62 0.33
18899 0.02 -0.17 1.30 1.32 0.17 0.19 -0.25 0.31 0.46 0.32
18907 -0.12 -0.18 0.52 0.58 0.21 -0.27 -0.19 0.20 0.41 0.32
18921 0.38 -0.39 1.30 1.42 0.54 0.11 -0.41 0.90 1.00 0.43
18900 0.12 0.44 1.39 1.47 0.46 -0.33 -0.49 2.65 2.72 0.59
18903 -0.09 0.04 0.96 0.98 0.10 -0.53 -0.13 1.54 1.64 0.55
18970 -0.14 -0.42 0.79 0.92 0.44 0.33 -0.08 0.06 0.38 0.34
18976 0.35 0.38 2.54 2.59 0.51 -0.11 -0.43 0.99 1.09 0.44
19016 0.36 0.47 0.37 0.71 0.59 0.85 0.57 1.81 2.08 1.02
19040 -0.17 0.75 5.95 6.01 0.77 0.44 -0.23 0.70 0.87 0.50
19028 0.34 0.00 2.36 2.39 0.34 0.32 -0.34 1.23 1.32 0.47
19085 0.84 -0.08 2.79 2.92 0.84 -0.17 0.83 1.31 1.57 0.85
19114 0.19 -0.42 1.28 1.37 0.46 -0.18 0.36 0.60 0.74 0.40
19034 -0.12 0.39 1.83 1.88 0.40 -0.36 -0.11 0.78 0.88 0.37
19159 0.38 0.48 1.33 1.47 0.61 -0.24 -0.08 0.21 0.36 0.25
19184 0.26 -0.59 1.42 1.56 0.65 0.36 -0.05 0.38 0.54 0.37
19229 0.20 -0.68 1.54 1.70 0.71 -0.39 -0.28 0.92 1.05 0.49
19213 -0.18 0.19 0.38 0.48 0.26 -0.34 -0.48 1.43 1.56 0.59
19259 -0.14 0.16 0.44 0.51 0.21 -0.06 -0.34 -0.05 0.38 0.35
19254 0.31 -0.06 1.14 1.19 0.32 0.95 -0.14 2.91 3.07 0.96
19295 -0.68 -0.06 0.68 0.97 0.68 0.24 0.34 0.53 0.69 0.42
19339 -0.12 -0.43 1.11 1.21 0.44 -0.32 -0.10 0.79 0.87 0.33
19362 -0.30 -0.34 1.14 1.24 0.45 0.20 0.50 0.99 1.13 0.53
19368 0.42 -0.56 0.00 0.72 0.70 -0.24 -0.75 3.19 3.29 0.79
19379 -0.59 0.12 5.26 5.30 0.60 0.31 -0.14 0.17 0.40 0.34
19336 -0.20 0.99 3.72 3.85 1.01 0.32 -0.20 0.84 0.94 0.38
19394 0.12 -0.26 2.60 2.62 0.29 -0.21 -0.61 0.75 1.00 0.65
19449 0.16 0.13 0.97 1.00 0.20 -0.12 0.25 0.11 0.33 0.28
19487 -0.69 0.16 2.19 2.31 0.71 0.42 0.10 0.39 0.59 0.43
19498 0.02 -0.28 0.48 0.57 0.28 0.39 -0.15 0.71 0.84 0.42
19535 -0.39 0.36 0.91 1.07 0.53 -0.04 -0.35 0.04 0.38 0.35
19543 0.03 0.23 0.90 0.94 0.23 -0.20 -0.23 0.05 0.34 0.30
19596 -0.31 0.11 3.03 3.05 0.33 -0.34 0.22 1.32 1.39 0.40
19664 0.16 0.82 2.88 3.00 0.83 -0.42 -0.10 0.22 0.51 0.44
19677 0.51 -0.69 4.52 4.61 0.86 0.38 -0.65 0.43 0.88 0.76
19709 -0.11 -0.32 0.49 0.61 0.34 -0.32 0.93 4.37 4.49 0.98
19747 -1.14 0.19 3.27 3.47 1.15 -0.14 -0.31 0.29 0.47 0.34
19735 0.10 -0.42 0.46 0.65 0.43 0.22 0.28 0.78 0.87 0.36
19759 -0.08 0.24 0.52 0.59 0.25 -0.89 0.10 3.93 4.03 0.89
19720 -0.23 0.48 2.91 2.96 0.53 -0.35 -0.11 0.74 0.83 0.37
19772 0.23 -0.10 0.80 0.85 0.25 0.10 0.70 3.15 3.23 0.71
19799 -0.78 -0.49 2.55 2.72 0.92 0.09 0.33 0.12 0.39 0.34
19798 -0.11 0.33 1.46 1.50 0.35 0.02 0.23 0.17 0.32 0.23
19830 -0.05 0.22 0.45 0.52 0.22 0.41 -0.16 0.09 0.47 0.44
19838 0.01 0.45 1.24 1.32 0.45 -0.39 0.29 0.25 0.56 0.48
19944 0.39 -0.13 0.12 0.45 0.41 -1.03 -0.43 6.04 6.14 1.12
19983 0.37 -0.04 1.19 1.25 0.37 0.21 -0.09 0.21 0.34 0.23
19971 0.07 -0.05 0.66 0.68 0.09 -0.04 0.47 0.66 0.83 0.47
